latitude,longitude,address,name,details,borough,type
40.72983232313009,-74.00278469384241,,Downing Street Playground,"Under Tree, In Shade, In Playground",M,
40.72979559354336,-73.81627708123904,,Vleigh Playground,In Playground,Q,
40.72979431004812,-73.77342565328388,,Cunningham Park,Out in Open,Q,
40.729756663646874,-73.77676897272231,,Cunningham Park,"Near Ballfield, Out in Open",Q,
40.72971270529313,-73.87913371865373,,Crowley Playground,"In Shade, Under Tree",Q,
40.72971163610795,-73.83503701439177,,Flushing Meadows Corona Park,In Playground,Q,
40.729573608920624,-73.77366642828439,,Cunningham Park,"Out in Open, Near Ballfield",Q,
40.72955519057997,-74.00644921237249,,James J Walker Park,"Near Ballfield, In Shade",M,
40.72932937276874,-73.8798046775525,,Crowley Playground,In Playground,Q,
40.729217888466266,-73.88508802315293,,Elmhurst Park,Out in Open,Q,
40.72921609308595,-73.77327590647226,,Cunningham Park,"Near Ballfield, Out in Open",Q,
40.72904529111053,-73.77363101785245,,Cunningham Park,"Out in Open, Near Ballfield",Q,
40.72874487847279,-73.95813400530048,,American Playground,"Under Tree, In Playground",B,
40.728739273506626,-73.99084611065203,,Cooper Triangle,Out in Open,M,
40.728720035704896,-74.00242324019956,,William F. Passannante Ballfield,"Near Ballfield, In Shade, Under Tree",M,
40.728688714146614,-73.77629126689317,,Cunningham Park,"Near Ballfield, Out in Open",Q,
40.728444987968125,-73.90558524346994,,Frank Principe Park,Under Tree,Q,
40.728350521792365,-73.97992965730664,,Joseph C. Sauer Park,"Under Tree, In Shade, In Playground",M,
40.72833973206957,-73.90538681753549,,Frank Principe Park,"Under Tree, Near Ballfield",Q,
40.72816374110188,-73.97938499427303,,Joseph C. Sauer Park,"In Shade, In Playground",M,
40.728070303089964,-74.00275612463598,,Playground of the Americas,"Under Tree, In Playground",M,
40.72795585890176,-73.77450281763456,,Cunningham Park,"Near Ballfield, Out in Open",Q,
40.72785173675503,-73.90621858273805,,Frank Principe Park,Near Ballfield,Q,
40.72767935434862,-73.90445432367005,,Frank Principe Park,"Under Tree, Near Ballfield",Q,
40.727551751518895,-73.98188995997576,,Tompkins Square Park,"Under Tree, Near Ballfield, In Playground",M,
40.72753093738066,-73.90361858293153,,Frank Principe Park,Under Tree,Q,
40.72735065296106,-73.77428593786618,,Cunningham Park,"Just Outside Playground, Near Ballfield",Q,
40.72714173726125,-73.90515858242404,,Frank Principe Park,Near Ballfield,Q,
40.72711666030233,-73.98149063804476,,Tompkins Square Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.7270217376667,-73.90493858314562,,Frank Principe Park,Near Ballfield,Q,
40.726981737697734,-73.9045985831213,,Frank Principe Park,Under Tree,Q,
40.72694687963521,-73.98213149639126,,Tompkins Square Park,"In Playground, Near Ballfield",M,
40.72686354801634,-73.77540773384133,,Cunningham Park,In Playground,Q,
40.72681874070257,-74.00327635209798,,Father Fagan Park,Under Tree,M,
40.72664187919425,-73.98254325129749,,Tompkins Square Park,"Under Tree, In Playground",M,
40.72663361664907,-73.98217636647058,,Tompkins Square Park,"In Shade, Near Ballfield, Just Outside Playground",M,
40.72662173770441,-73.90377858339662,,Frank Principe Park,Near Ballfield,Q,
40.72654988058499,-73.9804587045632,,Tompkins Square Park,"Just Outside Playground, Near Ballfield",M,
40.726435420269055,-73.98084319821716,,Tompkins Square Park,"Near Ballfield, Just Outside Playground",M,
40.726389636946,-73.98098658645291,,Tompkins Square Park,Under Tree,M,
40.72633923715571,-73.84784203028038,,Yellowstone Park,Under Tree,Q,
40.726334859214646,-73.80836967900298,,Playground Seventy Five,In Playground,Q,
40.726295161668645,-73.84828014187919,,Yellowstone Park,"In Playground, Under Tree",Q,
40.7262024412478,-73.84716867264844,,Yellowstone Park,Under Tree,Q,
40.72612091975437,-73.98258687855567,,Tompkins Square Park,Just Outside Playground,M,
40.72608306115582,-73.72850287759995,,Breininger Park,In Playground,Q,
40.72600858738745,-73.77524655325786,,Cunningham Park,Just Outside Playground,Q,
40.7259714298084,-73.72911227485932,,Breininger Park,Near Ballfield,Q,
40.725961964773454,-73.72879563895773,,Breininger Park,Out in Open,Q,
40.725669641801375,-73.98157137935475,,Tompkins Square Park,"Under Tree, Just Outside Playground",M,
40.725656751385564,-73.981327748822,,Tompkins Square Park,"Under Tree, In Playground",M,
40.725616302231145,-73.97531936948485,,Dry Dock Playground,"Under Tree, In Playground",M,
40.725569336779614,-74.00244051138992,,Vesuvio Playground,Out in Open,M,
40.72550611041104,-73.98163998864258,,Tompkins Square Park,In Playground,M,
40.725434083110905,-73.76627100776184,,McLaughlin Playground,In Playground,Q,
40.72535513175659,-73.97523816012067,,Dry Dock Playground,"Near Ballfield, Just Outside Playground",M,
40.72525603427684,-74.00248687473577,,Vesuvio Playground,Out in Open,M,
40.72520985965128,-73.9721622821201,,John V. Lindsay East River Park,Near Ballfield,M,
40.725141737320605,-73.89876858532305,,Whitefish Triangle,Under Tree,Q,
40.724776599945315,-73.89540202140262,,Frontera Park,Under Tree,Q,
40.724591737632366,-73.89495858679122,,Frontera Park,In Playground,Q,
40.724473799569466,-73.94362850267527,,Msgr. McGolrick Park,"Under Tree, In Shade",B,
40.72442877738029,-73.98549588385744,,McKinley Playground,"Under Tree, In Playground, Near Ballfield",M,
40.72440418000078,-73.97225393608811,,John V. Lindsay East River Park,"Near Ballfield, Just Outside Playground",M,
40.72420627321983,-73.85165777074732,,Russell Sage Playground,"Out in Open, In Playground",Q,
40.72419105122567,-73.97289729163674,,John V. Lindsay East River Park,"In Playground, Under Tree",M,
40.72386196549101,-73.97290101781864,,John V. Lindsay East River Park,"Just Outside Playground, Near Ballfield",M,
40.72368126177484,-73.85170018208451,,Russell Sage Playground,"Out in Open, Just Outside Playground",Q,
40.72354559499008,-73.97250612252115,,John V. Lindsay East River Park,Near Ballfield,M,
40.723499801084955,-73.98929486832168,,First Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.72345640354782,-73.97250028021027,,John V. Lindsay East River Park,Near Ballfield,M,
40.72325661364873,-73.82033602586225,,Freedom Square Playground,In Playground,Q,
40.72325386316268,-73.98896293521598,,First Park,"Under Tree, In Playground",M,
40.72319442360583,-73.82728000851903,,Flushing Meadows Corona Park,In Playground,Q,
40.72313887849657,-73.97347892924304,,John V. Lindsay East River Park,Near Ballfield,M,
40.72297490963737,-73.95272119341197,,McCarren Park,Out in Open,B,
40.72296419916346,-73.82711935496836,,Flushing Meadows Corona Park,In Playground,Q,
40.72291470109342,-73.82691338568743,,Flushing Meadows Corona Park,In Playground,Q,
40.72283770024001,-73.97309388182391,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.72262292613464,-73.99128756218997,,Sara D. Roosevelt Park,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.72258242573024,-73.83708189516916,,Willow Lake Playground,"Out in Open, In Playground",Q,
40.72253630402943,-73.99096809282025,,Sara D. Roosevelt Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.72249299291952,-73.84743522923422,,MacDonald Park,Out in Open,Q,
40.722371907752894,-73.97273628820487,,John V. Lindsay East River Park,Near Ballfield,M,
40.72227366637574,-73.96183320411578,,Bushwick Inlet Park,"Near Ballfield, Under Tree",B,
40.72218729156363,-74.0050223408008,,Grand Canal Court,Under Tree,M,
40.72206394809007,-73.96149926843589,,Bushwick Inlet Park,"Under Tree, In Shade, Near Ballfield",B,
40.72202320361116,-73.84629977314462,,MacDonald Park,Out in Open,Q,
40.721924218954115,-74.0057269536085,,Albert Capsouto Park,,M,
40.721849275806946,-73.82390796922903,,Queens Valley Playground,In Playground,Q,
40.72182815042258,-73.98615357749681,,ABC Playground,"Under Tree, In Playground, Near Ballfield",M,
40.72181212438336,-73.96090657381048,,Bushwick Inlet Park,"Near Ballfield, Out in Open",B,
40.72177889007019,-73.82385677132245,,Queens Valley Playground,In Playground,Q,
40.72177137196247,-73.95497355338944,,McCarren Park,Near Ballfield,B,
40.7216410336852,-73.99744670872579,,Petrosino Square,Out in Open,M,
40.721638904006596,-73.75807741008553,,Bellaire Playground,"In Playground, Under Tree",Q,
40.72158485208941,-73.94996725420242,,McCarren Park,"Under Tree, In Shade, In Playground",B,
40.721549595105,-73.9529924830427,,McCarren Park,"Near Ballfield, Out in Open",B,
40.72151120803641,-73.97421419172765,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.72149173320719,-73.75790862992028,,Bellaire Playground,In Playground,Q,
40.721474100900615,-73.95413571107098,,McCarren Park,Out in Open,B,
40.721451948739585,-73.95325445489037,,McCarren Park,Near Ballfield,B,
40.721279265881435,-73.95289157460064,,McCarren Park,"Near Ballfield, Out in Open",B,
40.721143181085026,-73.94955699521634,,McCarren Park,Just Outside Playground,B,
40.72112309059302,-73.87923412561696,,Juniper Valley Park,Near Ballfield,Q,
40.720995595053274,-73.88051286062016,,Juniper Valley Park,Near Ballfield,Q,
40.72095767645868,-73.87755766652322,,Juniper Valley Park,Out in Open,Q,
40.720933102698844,-73.9501102546543,,McCarren Park,"Under Tree, In Playground",B,
40.72077612516521,-73.94976698905515,,McCarren Park,"Under Tree, Just Outside Playground",B,
40.72074164786574,-73.86009273279399,,The Painter's Playground,"Out in Open, Just Outside Playground",Q,
40.72072489296795,-73.85957052828608,,The Painter's Playground,"Under Tree, In Playground",Q,
40.720716539669986,-73.87743505330918,,Juniper Valley Park,Just Outside Playground,Q,
40.72063426406514,-73.8607518538637,,The Painter's Playground,"Out in Open, Just Outside Playground",Q,
40.720589048580834,-73.95082834316135,,McCarren Park,"Out in Open, Near Ballfield",B,
40.72058892805114,-73.95382103751582,,McCarren Park,"Near Ballfield, Out in Open",B,
40.72044885495972,-73.97341335822647,,John V. Lindsay East River Park,"Near Ballfield, Just Outside Playground",M,
40.720436561615145,-73.85978446921648,,The Painter's Playground,"Under Tree, In Playground",Q,
40.72043495841825,-73.87734738017261,,Juniper Valley Park,Under Tree,Q,
40.72043086161211,-73.88468926131762,,Juniper Valley Park,Out in Open,Q,
40.72038675740687,-73.95192276319455,,McCarren Park,"Out in Open, Near Ballfield, Under Tree",B,
40.72029908198635,-73.99248876480674,,Sara D. Roosevelt Park,Under Tree,M,
40.72024247128615,-73.981157288543,,Hamilton Fish Park,In Playground,M,
40.72016157188954,-74.0056436205132,,Tribeca Park,Under Tree,M,
40.720072022730704,-73.87858758532593,,Juniper Valley Park,Near Ballfield,Q,
40.719946551929965,-73.88297939630048,,Juniper Valley Park,Near Ballfield,Q,
40.7199139255259,-73.94805577810675,,Ericsson Playground,Out in Open,B,
40.71982634796456,-73.88317071009199,,Juniper Valley Park,Out in Open,Q,
40.719779311773166,-73.88039775186759,,Juniper Valley Park,Near Ballfield,Q,
40.719779302519086,-73.88258463237801,,Juniper Valley Park,Near Ballfield,Q,
40.719753531716194,-73.88481688092682,,Juniper Valley Park,Out in Open,Q,
40.71968567547494,-73.97439795312285,,John V. Lindsay East River Park,Near Ballfield,M,
40.719661321328715,-73.88287559764319,,Juniper Valley Park,Near Ballfield,Q,
40.71965760818021,-73.98018096002308,,Hamilton Fish Park,Out in Open,M,
40.71958841912579,-73.98138844845205,,Hamilton Fish Park,"Under Tree, Near Ballfield, In Playground",M,
40.71954501131471,-73.98022388585855,,Hamilton Fish Park,Out in Open,M,
40.719499660176375,-73.9733788975093,,John V. Lindsay East River Park,Near Ballfield,M,
40.719462956116274,-73.97704623108176,,Wald Playground,"In Playground, Near Ballfield, Under Tree",M,
40.71941521609296,-73.98421668449241,,Nathan Straus Playground,"Under Tree, In Playground, Just Outside Playground",M,
40.71939444625526,-73.95200116797007,,McCarren Park,"Under Tree, Near Ballfield",B,
40.71924148233545,-73.94939635445985,,McCarren Park,"Out in Open, In Playground",B,
40.71905778593518,-73.98402878980643,,Nathan Straus Playground,"In Playground, Near Ballfield",M,
40.71899775155472,-73.99040200383057,,Allen Mall One,Out in Open,M,
40.71897745246964,-73.97449563283378,,John V. Lindsay East River Park,Near Ballfield,M,
40.71883687341471,-73.90206338593595,,Reiff Playground,"In Shade, Just Outside Playground",Q,
40.71879752181938,-73.93922233302175,,Frost Playground,"Under Tree, In Shade, In Playground",B,
40.718638492253206,-73.99335012018906,,Sara D. Roosevelt Park,"Under Tree, Near Ballfield",M,
40.718634035657885,-73.820373910701,,Judge Moses Weinstein Playground,In Playground,Q,
40.71850655618584,-73.82051690019053,,Judge Moses Weinstein Playground,Near Ballfield,Q,
40.718443383887355,-73.8825278452856,,Juniper Valley Park,In Playground,Q,
40.71837816751443,-73.90135634575167,,Reiff Playground,"In Shade, Near Ballfield",Q,
40.71835186907539,-73.97456458989275,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.7182972633732,-73.97375555702659,,John V. Lindsay East River Park,Near Ballfield,M,
40.718264172067364,-73.88320112082361,,Juniper Valley Park,In Playground,Q,
40.71814328887213,-73.90152325883257,,Reiff Playground,"In Shade, Near Ballfield",Q,
40.71791038307982,-74.01575650841525,,Battery Park City,Under Tree,M,
40.71784639971134,-73.97639293635774,,Baruch Playground,Near Ballfield,M,
40.71754927623029,-73.82026072035882,,Judge Moses Weinstein Playground,Near Ballfield,Q,
40.7174350715035,-73.97478960620937,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.71741969309437,-74.0164095473088,,Battery Park City,"Near Ballfield, Under Tree",M,
40.71741130425181,-74.01147740813184,,Washington Market Park,Just Outside Playground,M,
40.717326604664144,-73.99386259287212,,Sara D. Roosevelt Park,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.71730491251011,-73.97699492172217,,Baruch Playground,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.717243252463206,-73.97705649093237,,Baruch Playground,"Under Tree, In Playground, Near Ballfield",M,
40.717223903592625,-73.9937178752718,,Sara D. Roosevelt Park,In Playground,M,
40.717194049937135,-73.97428857282051,,John V. Lindsay East River Park,Near Ballfield,M,
40.716948292912015,-74.01115348008956,,Washington Market Park,"Under Tree, In Playground",M,
40.716851492421775,-73.99416616467474,,Sara D. Roosevelt Park,"Near Ballfield, Just Outside Playground",M,
40.7168175129862,-74.0165668101458,,Battery Park City,"Under Tree, Near Ballfield, In Playground",M,
40.716622715731745,-74.0141266572305,,Battery Park City,"In Shade, Near Ballfield",M,
40.71649851415033,-73.96687797408092,,Grand Ferry Park,"Under Tree, In Shade",B,
40.71649771576445,-74.00185745101322,,Collect Pond Park,Under Tree,M,
40.71643691957038,-73.97526101664279,,John V. Lindsay East River Park,Near Ballfield,M,
40.71634238326028,-73.99187311132552,,Allen Mall One,Out in Open,M,
40.71622289437651,-74.01433264316258,,Battery Park City,"In Shade, Near Ballfield",M,
40.716170072490215,-74.01435961924254,,Battery Park City,"In Shade, Near Ballfield",M,
40.716162267364,-73.93748275069343,,Cooper Park,In Playground,B,
40.716139736671586,-73.99461515345145,,Sara D. Roosevelt Park,"Under Tree, Near Ballfield",M,
40.71602106519706,-74.0017241553743,,Collect Pond Park,Out in Open,M,
40.71597242670339,-73.8012817295515,,Joseph Austin Playground,In Playground,Q,
40.71596353437984,-74.01671354245167,,Battery Park City,In Playground,M,
40.71591953126312,-73.83713723108363,,Ehrenreich-Austin Playground,"Out in Open, In Playground",Q,
40.71580018724689,-73.97520448652763,,John V. Lindsay East River Park,Near Ballfield,M,
40.71579542348026,-73.93635489027649,,Cooper Park,Near Ballfield,B,
40.7157728936204,-74.01672622788912,,Battery Park City,In Playground,M,
40.7157715469968,-73.98114450675004,,Luther Gulick Park,"Under Tree, Near Ballfield, In Playground",M,
40.71576286006015,-73.83700540172092,,Ehrenreich-Austin Playground,In Playground,Q,
40.71575564165539,-74.00024480274264,,Columbus Park,"Under Tree, Near Ballfield",M,
40.71573698704869,-73.97474198078342,,John V. Lindsay East River Park,Near Ballfield,M,
40.71571998971231,-74.01460038143942,,Battery Park City,"In Shade, Near Ballfield",M,
40.715693368355154,-73.97473478982567,,John V. Lindsay East River Park,Near Ballfield,M,
40.71564007088349,-73.80093507161138,,Joseph Austin Playground,In Playground,Q,
40.71562074706406,-73.99977558707533,,Columbus Park,"Under Tree, Near Ballfield",M,
40.715580303588105,-73.80122833235477,,Joseph Austin Playground,In Playground,Q,
40.71549952836951,-73.93630283524428,,Cooper Park,In Playground,B,
40.71546908964503,-73.80059579864046,,Joseph Austin Playground,In Playground,Q,
40.71546454022123,-73.96398420401466,,William Sheridan Playground,"Under Tree, In Playground, In Shade",B,
40.715449976272524,-73.83682609601915,,Ehrenreich-Austin Playground,"Out in Open, Just Outside Playground",Q,
40.7152989135713,-73.99971727768617,,Columbus Park,"Near Ballfield, Under Tree",M,
40.71526755994791,-73.97974857272591,,Sidney Hillman Playground,"Near Ballfield, In Playground",M,
40.71520721085131,-73.83672889392744,,Ehrenreich-Austin Playground,"Out in Open, Just Outside Playground",Q,
40.71518727295625,-73.989357936427,,Seward Park,"Near Ballfield, Just Outside Playground, Under Tree",M,
40.715138391658066,-73.97500984933613,,John V. Lindsay East River Park,Near Ballfield,M,
40.71510698843267,-73.96433243414285,,William Sheridan Playground,In Playground,B,
40.71487722013969,-74.00188408269683,,Thomas Paine Park,Out in Open,M,
40.71485161374287,-73.9892096786165,,Seward Park,"Under Tree, In Playground",M,
40.71482944342038,-74.00270459989973,,Thomas Paine Park,Under Tree,M,
40.7148252256606,-74.0000698206277,,Columbus Park,Near Ballfield,M,
40.71479489278745,-74.00015464885142,,Columbus Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.714542962475406,-73.98979745645585,,Seward Park,"Under Tree, In Playground",M,
40.714528993428765,-73.99971018010369,,Columbus Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.714483216482776,-74.01732013952734,,Battery Park City,Under Tree,M,
40.714419542764944,-73.98967335627289,,Seward Park,"Under Tree, In Playground",M,
40.7144188520707,-73.97610712029297,,John V. Lindsay East River Park,Near Ballfield,M,
40.71438002083011,-73.98396117935147,,Sol Lain Plgd,"Under Tree, In Playground, Near Ballfield",M,
40.714308328191926,-73.98371527610104,,Sol Lain Plgd,"In Playground, Near Ballfield",M,
40.71430206756223,-73.98363708335415,,Sol Lain Plgd,"Under Tree, Near Ballfield, In Playground",M,
40.71423413843654,-73.8566186995902,,Ian Maclennan Garden,Out in Open,Q,
40.71423177053125,-73.98392123505977,,Sol Lain Plgd,"Under Tree, Near Ballfield, In Playground",M,
40.71416289721295,-73.99970383593894,,Columbus Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.71412319554624,-73.98104230605725,,Henry M. Jackson Playground,"In Playground, Near Ballfield",M,
40.71403545942061,-73.98170277366829,,Henry M. Jackson Playground,"In Playground, Near Ballfield",M,
40.713778256767746,-73.95437159930931,,Jaime Campiz Playground,In Playground,B,
40.7137367921152,-73.97572915205023,,John V. Lindsay East River Park,Out in Open,M,
40.71354568611738,-74.01688316940334,,Battery Park City,Under Tree,M,
40.71351102074412,-74.00647211494217,,City Hall Park,Under Tree,M,
40.713394272253616,-73.97663507044594,,John V. Lindsay East River Park,Near Ballfield,M,
40.71334605942604,-73.95442622753879,,Jaime Campiz Playground,"Under Tree, In Playground",B,
40.71327232856396,-73.75774152997224,,Haggerty Park,Near Ballfield,Q,
40.713259759079754,-73.99425139764791,,Sophie Irene Loeb,In Playground,M,
40.71318490532785,-73.72961025547131,,Pat Williams Playground,In Playground,Q,
40.7131296418912,-74.01606693330898,,Battery Park City,Out in Open,M,
40.7130249129676,-73.75806554844289,,Haggerty Park,"Under Tree, Just Outside Playground",Q,
40.71291484761394,-73.9760954995062,,John V. Lindsay East River Park,"Near Ballfield, Just Outside Playground",M,
40.71289871066743,-73.97641080129353,,John V. Lindsay East River Park,"Near Ballfield, In Playground",M,
40.71283130360792,-74.00515385145142,,City Hall Park,Under Tree,M,
40.712816833268796,-73.97701037028177,,John V. Lindsay East River Park,Near Ballfield,M,
40.71276592484319,-73.97724221849529,,John V. Lindsay East River Park,Near Ballfield,M,
40.712717481392204,-73.96338411130318,,Berry Playground,"Under Tree, In Playground, In Shade",B,
40.71259544294415,-73.98792776725037,,Little Flower Playground,"Under Tree, Just Outside Playground",M,
40.712428931065645,-73.98849687105196,,Little Flower Playground,"In Playground, Near Ballfield",M,
40.71234631944402,-73.82163882889381,,Hoover - Manton Playgrounds,In Playground,Q,
40.71219481271364,-73.98857835651701,,Little Flower Playground,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.71218109610868,-73.98440358816161,,Lillian D Wald Playground,"Under Tree, Near Ballfield, In Playground",M,
40.71216436215226,-73.82139912223231,,Hoover - Manton Playgrounds,In Playground,Q,
40.71215798828491,-73.99746333707965,,Playground One,"Under Tree, In Playground, Near Ballfield",M,
40.71214363615534,-73.99727546182108,,Playground One,"Just Outside Playground, Near Ballfield, Under Tree",M,
40.71197986787882,-73.82137592900415,,Hoover - Manton Playgrounds,In Playground,Q,
40.711958714371406,-73.98397289567228,,Lillian D Wald Playground,"Near Ballfield, In Playground",M,
40.7117965093786,-74.01697300639267,,Battery Park City,"Just Outside Playground, In Shade",M,
40.71173797805039,-73.97758931659271,,John V. Lindsay East River Park,Near Ballfield,M,
40.71161416166946,-73.97745222316415,,John V. Lindsay East River Park,Near Ballfield,M,
40.71158359420065,-73.97978634021463,,Corlears Hook Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.711400583753814,-73.9864745886858,,Cherry Clinton Playground,"Under Tree, Near Ballfield, In Playground",M,
40.711400381101065,-73.97695098016901,,John V. Lindsay East River Park,Near Ballfield,M,
40.71138465036015,-73.79830883793399,,Captain Tilly Park,In Playground,Q,
40.7113484413719,-74.00055241967956,,James Madison Plaza,Out in Open,M,
40.71127818255333,-73.97748725945222,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.711273537084736,-73.99409378515034,,Coleman Playground,Near Ballfield,M,
40.711203244737106,-73.9803807041983,,Corlears Hook Park,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.71111848324132,-73.99325276537682,,Coleman Playground,"Under Tree, In Shade, Near Ballfield, Just Outside Playground",M,
40.71109693533682,-73.99737969827046,,Alfred E. Smith Playground,In Playground,M,
40.7110694404408,-73.91085288157068,,Grover Cleveland Playground,In Playground,Q,
40.71104469847039,-73.99212450229516,,Allen Mall One,Out in Open,M,
40.71100767631763,-73.95504521490541,,Rodney Playground North,"In Shade, In Playground",B,
40.71092836713524,-73.72873262539888,,Hempstead Ballfield,Near Ballfield,Q,
40.710892417190195,-73.97790068391477,,John V. Lindsay East River Park,"Under Tree, Near Ballfield",M,
40.71087608687077,-73.81054256467674,,Briarwood Playground,In Playground,Q,
40.710859464643,-73.73868769246404,,Wayanda Park,In Playground,Q,
40.71075793264681,-73.96036235573825,,Continental Army Plaza,"Under Tree, Out in Open, In Shade",B,
40.71075423543111,-73.91133099180615,,Grover Cleveland Playground,In Playground,Q,
40.710721168372935,-73.993639521737,,Coleman Playground,"Under Tree, In Playground",M,
40.710691734844914,-73.73966863748406,,Wayanda Park,Under Tree,Q,
40.71068340344151,-73.91166654523961,,Grover Cleveland Playground,Near Ballfield,Q,
40.710535295152155,-73.91204602972445,,Grover Cleveland Playground,Near Ballfield,Q,
40.710527932663624,-73.95984131674064,,La Guardia Playground,"In Playground, Under Tree",B,
40.71048473798219,-73.82003012563723,,Hoover - Manton Playgrounds,In Playground,Q,
40.71037539948269,-73.99457717633796,,Tanahey Playground,"Under Tree, Near Ballfield",M,
40.71025918521188,-73.99788621883397,,Alfred E. Smith Playground,Near Ballfield,M,
40.71018877411146,-73.87347356972406,,Middle Village Playground,In Playground,Q,
40.7101840067245,-73.81105599500445,,Briarwood Playground,In Playground,Q,
40.71016922244548,-73.95556987988944,,Rodney Playground Center,"In Shade, In Playground",B,
40.71010016026589,-73.91163721371579,,Grover Cleveland Playground,Near Ballfield,Q,
40.71006827391881,-73.98939109825608,,East River Waterfront Esplanade,"Near Ballfield, In Shade",M,
40.7100568967774,-73.99590306416103,,Tanahey Playground,"In Playground, Under Tree",M,
40.71004412758884,-73.99613916646689,,Tanahey Playground,"Just Outside Playground, Under Tree",M,
40.70989226421826,-74.01814035705519,,Battery Park City,Under Tree,M,
40.70989104598132,-73.83541216458211,,Forest Park,Just Outside Playground,Q,
40.70988872280672,-73.91771284257594,,Starr Playground,Under Tree,Q,
40.70981656910728,-73.9177679700062,,Starr Playground,Near Ballfield,Q,
40.70978703072111,-73.95584492031705,,Rodney Playground Center,"Under Tree, In Shade",B,
40.70975173793711,-73.83635860558593,,Forest Park,Near Ballfield,Q,
40.70973092745079,-73.99152303884358,,East River Waterfront Esplanade,"In Shade, Near Ballfield",M,
40.70972577727045,-73.99152089046329,,East River Waterfront Esplanade,"In Shade, Near Ballfield",M,
40.70963568821251,-73.83576564528597,,Forest Park,In Playground,Q,
40.70937838511942,-73.83600844958072,,Forest Park,In Playground,Q,
40.709314250239295,-74.0156182786659,,Battery Park City Parks,"In Shade, Near Ballfield, Just Outside Playground",M,
40.709190241368425,-73.78159488889396,,Harvard Playground,Out in Open,Q,
40.70901154415397,-73.95623945709546,,Rodney Park North,"Under Tree, In Playground",B,
40.709008164085596,-73.94431741288518,,Martinez Playground,"Near Ballfield, Just Outside Playground",B,
40.70888205781367,-73.78146735419851,,Harvard Playground,Out in Open,Q,
40.7085921648418,-73.95650913711836,,Rodney Park Center,Under Tree,B,
40.70851169377921,-73.96572978243647,,Epiphany Playground,"Under Tree, In Shade, Just Outside Playground",B,
40.708355703364724,-73.96383053543782,,Bedford Playground,"Under Tree, In Playground",B,
40.70829847274274,-74.01583001668354,,Battery Park City Parks,"Under Tree, Near Ballfield, In Playground",M,
40.70827803841529,-73.89069822648594,,Mafera Park,Near Ballfield,Q,
40.708103703281566,-73.89052423750304,,Mafera Park,Near Ballfield,Q,
40.70789774829332,-74.01814085563454,,Battery Park City,Out in Open,M,
40.707895029735944,-74.00381707995984,,Pearl St Playground,Out in Open,M,
40.70767377223946,-74.01622877427225,,Battery Park City Parks,"Out in Open, In Shade",M,
40.707601850619,-73.85113044656136,,Forest Park,In Playground,Q,
40.70755184275036,-73.89177094696898,,Mafera Park,Near Ballfield,Q,
40.70725174042053,-73.89156858851847,,Mafera Park,Near Ballfield,Q,
40.707000809422155,-74.01645050819003,,Battery Park City Parks,"Under Tree, In Shade",M,
40.7069683947598,-73.8981264715423,,Benninger Playground,"Under Tree, Just Outside Playground",Q,
40.70693405438454,-73.89846251585689,,Benninger Playground,Just Outside Playground,Q,
40.70686078177966,-73.9468694816106,,Sternberg Park,"Near Ballfield, Under Tree",B,
40.706856613447606,-74.01833262341307,,Battery Park City,Under Tree,M,
40.706735293248194,-73.96768586093538,,Roberto Clemente Ballfield,Near Ballfield,B,
40.70672395379085,-73.89174157523,,Mafera Park,Near Ballfield,Q,
40.70660437781899,-73.96736352975336,,Roberto Clemente Ballfield,Near Ballfield,B,
40.70660135466069,-73.89142242893281,,Mafera Park,Near Ballfield,Q,
40.70659983666563,-73.94659444606421,,Sternberg Park,"Near Ballfield, Under Tree",B,
40.706468664696345,-73.96185231749905,,Roebling Playground,"Under Tree, In Shade",B,
40.706445955465426,-73.75315048839656,,Hollis Playground,Just Outside Playground,Q,
40.70639335790301,-73.89095839424118,,Mafera Park,In Playground,Q,
40.70633356498158,-73.94789443198454,,Sternberg Park,Near Ballfield,B,
40.7063317984032,-73.96210779970112,,Roebling Playground,"Just Outside Playground, Out in Open",B,
40.7062962186976,-73.89145089866159,,Mafera Park,Near Ballfield,Q,
40.7062884981571,-73.7746558503163,,Peters Field,Under Tree,Q,
40.70623066357683,-73.96720753479192,,Roberto Clemente Ballfield,"Under Tree, In Shade, Near Ballfield",B,
40.706212417618694,-73.94668750681944,,Sternberg Park,"Out in Open, Near Ballfield",B,
40.706186849450475,-74.00396403532989,,Imagination Playground,Out in Open,M,
